text_file,raw_text_path,cleaned_readable_text_path,analysis_text_path,text_units_path,raw_text_checksum,raw_char_count,cleaned_readable_char_count,analysis_token_count,paragraph_count,sentence_count,detected_language,language_confidence,possible_mixed_language_flag,suggested_text_type,final_text_type,exclude_from_article_analysis,exclusion_reason,matched_master_id,matched_title,matched_year,match_confidence,year_conflict_flag,duplicate_group_id,duplicate_flag,needs_match_review_flag,text_id,file_size,encoding,raw_line_count,filename_year_hint,filename_suffix,possible_non_article_flag,notes_x,language_detection_method,non_english_flag,chinese_flag,text_type_source,analysis_char_count,analysis_preprocessing_profile,cleaned_readable_excerpt_x,duplicate_hash,sentence_segmentation_method,sentence_segmentation_warning,matched_author,title_score,second_title_score,score_margin,year_bonus,combined_score,score_reason,cleaned_readable_excerpt_y,master_id,year,volume,author,author_raw,title,year_start,year_end,time_window,notes_y,metadata_row_count,subject_list,subject_l1_list,subject_l2_list,subject_raw_list,subject_raw_norm_list,subject_split_list,mapping_note_list,subject_weight_list,suggested_keep_or_exclude,include_in_final_article_analysis,final_dataset_exclusion_reason
1859_04.txt,C:\ras_text_analysis\files_for_text_analysis\articles\1859_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,e2748fdf973d5d8e9e2cba295d5d26de2b73985d,10722,9906,784,10,83,en,0.944,False,article_candidate,article_candidate,False,,MASTER_00008,On the Musical Notation of the Chinese,1859,high,False,,False,False,TXT_00011,12276,utf-8-sig,384,1859,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,5405,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE IV. ON THE MUSICAL NOTATION OF THE CHINESE. BY THE REVd. E. W. SYLE., A.M. Read before the Society, February 16th, 1858 In the following remarks we have purposely restricted ourselves to the one topic of the Musical Notation found in common use among the Chinese, without going into the more general subject of the characteristics of their Music. Indeed we do not profess to give anything more, or other than that which is commonly met with in the region immediately surrounding us; but leave",cd7eb18571cd4b5f3d9fd9e831f5171c528eb319,en_punctuation_regex,,"Syle, E. W.",100.0,56.25,43.75,12,112.0,title_substring_in_head,"ARTICLE IV. ON THE MUSICAL NOTATION OF THE CHINESE. BY THE REVd. E. W. SYLE., A.M. Read before the Society, February 16th, 1858 In the following remarks we have purposely restricted ourselves to the one topic of the Musical Notation found in common use among the Chinese, without going into the more general subject of the characteristics of their Music. Indeed we do not profess to give anything more, or other than that which is commonly met with in the region immediately surrounding us; but leave",MASTER_00008,1859,OS 1 Part 2,"Syle, E. W.","Syle, E. W.",On the Musical Notation of the Chinese,1859.0,1859.0,1858-1867,,1.0,Music,Arts and Archaeology,Music,music,music,music,,Music:1.0,keep,True,
1859_05.txt,C:\ras_text_analysis\files_for_text_analysis\articles\1859_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,3945a55c8218d7494fdbdebc044e2a83798837ef,77239,74418,6215,31,492,en,0.934,False,article_candidate,article_candidate,False,,MASTER_00013,Lecture on Japan,1859,review,False,,False,True,TXT_00012,77285,utf-8-sig,1418,1859,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,46188,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE V. LECTURE ON JAPAN. BY S. W. WILLIAMS, I..L.D., U. S. A. SEC. OF LEGATION, &C., &c. Delivered Tuesday evening, October 26th, 1858. LADIES AND GENTLEMEN: The subject of my remarks this evening is Japan; and if the numbers and respectability of my audience form any index of your interest in that country, I infer that the recent events which have taken place in it, and the treaties its rulers have formed with the ministers who have come to their court, have had their effect in arousing and",0dc974fc24d6a879b7da04f2020225c973a7923d,en_punctuation_regex,,"Williams, S. W.",100.0,100.0,0.0,12,112.0,title_substring_in_head,"ARTICLE V. LECTURE ON JAPAN. BY S. W. WILLIAMS, I..L.D., U. S. A. SEC. OF LEGATION, &C., &c. Delivered Tuesday evening, October 26th, 1858. LADIES AND GENTLEMEN: The subject of my remarks this evening is Japan; and if the numbers and respectability of my audience form any index of your interest in that country, I infer that the recent events which have taken place in it, and the treaties its rulers have formed with the ministers who have come to their court, have had their effect in arousing and",MASTER_00013,1859,OS 1 Part 2,"Williams, S. W.","Williams, S. W.",Lecture on Japan,1859.0,1859.0,1858-1867,,1.0,Travel,Geography and Travel,Travel,travel and general descriptions,travel and general descriptions,travel,,Travel:1.0,keep,False,metadata_match_needs_review
1859_06.txt,C:\ras_text_analysis\files_for_text_analysis\articles\1859_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,4b2e11d83878ca50ad070921fbb2b072eec743db,27415,26359,2095,11,181,en,0.918,False,article_candidate,article_candidate,False,,MASTER_00011,On the Study of the Natural Sciences in Japan,1859,high,False,,False,False,TXT_00013,27421,utf-8-sig,508,1859,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,16261,en_lowercase_stopword_filter_custom_stopwords,"[ 211 } ARTICLE VI. ON THE STUDY OF THE NATURAL SCIENCES IN JAPAN. ¿ BY THR. J. L. C. Pompe van Meerdervoort, M.D. Read before the Society, December 23d, 1858. In compliance with the request of the Japanese government to attach a naval surgeon to the second detachment of the Royal Dutch Navy, appointed to teach the Nautical and Military Sciences in Japan, I was placed on board the screw-steamer Japan, which was to be sent out as a war-steamer. Leaving Rotterdam on the 25th of March 1857, and hav",d85845b1389f593276de00bbfbcd142559dc58df,en_punctuation_regex,,"Pompe van Meedervoort, J. L. C.",100.0,75.0,25.0,12,112.0,title_substring_in_head,"[ 211 } ARTICLE VI. ON THE STUDY OF THE NATURAL SCIENCES IN JAPAN. ¿ BY THR. J. L. C. Pompe van Meerdervoort, M.D. Read before the Society, December 23d, 1858. In compliance with the request of the Japanese government to attach a naval surgeon to the second detachment of the Royal Dutch Navy, appointed to teach the Nautical and Military Sciences in Japan, I was placed on board the screw-steamer Japan, which was to be sent out as a war-steamer. Leaving Rotterdam on the 25th of March 1857, and hav",MASTER_00011,1859,OS 1 Part 2,"Pompe van Meedervoort, J. L. C.","Pompe van Meedervoort, J. L. C.",On the Study of the Natural Sciences in Japan,1859.0,1859.0,1858-1867,,1.0,Education,Education,Education,education,education,education,,Education:1.0,keep,True,
1859_07.txt,C:\ras_text_analysis\files_for_text_analysis\articles\1859_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,9b70a3baa9f130751841fb6aa0825a47f71b823a,4741,4473,350,3,78,en,0.928,False,article_candidate,article_candidate,False,,,,,unmatched,False,,False,True,TXT_00014,4847,utf-8-sig,159,1859,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,2681,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE VII. MEMORANDUM ON THE PRESENT STATE OF SOME OF THE MAGNETIC ELEMENTS IN CHINA AND PLACES ADJACent. BY CAPT. C. F. A. SHADWELL, C.B., H. M. S. ""HIGHFLYER."" Read before the Society, January 18th, 1859. IT It may be useful to place on record the present condition of some of the Magnetic elements in China and places adjacent. The observations, now to be recorded, consist of a few determinations of the Variation and several of the Dip or Inclination of the Magnetic Needle taken between April",cb2d8781a8aa7c7009dfa419187eeda158a47f86,en_punctuation_regex,,,68.75,75.0,-6.25,12,80.75,coverage=0.92;local_coverage=0.75,"ARTICLE VII. MEMORANDUM ON THE PRESENT STATE OF SOME OF THE MAGNETIC ELEMENTS IN CHINA AND PLACES ADJACent. BY CAPT. C. F. A. SHADWELL, C.B., H. M. S. ""HIGHFLYER."" Read before the Society, January 18th, 1859. IT It may be useful to place on record the present condition of some of the Magnetic elements in China and places adjacent. The observations, now to be recorded, consist of a few determinations of the Variation and several of the Dip or Inclination of the Magnetic Needle taken between April",,,,,,,,,,,,,,,,,,,,keep,False,metadata_match_needs_review
1859_08.txt,C:\ras_text_analysis\files_for_text_analysis\articles\1859_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,fe400a52ad7f4ac19a39e300a6f20385ebf394a4,13678,13099,1289,6,188,en,0.946,False,article_candidate,article_candidate,False,,MASTER_00015,Notes on some new species of birds found on the island of Formosa,1859,review,False,,False,True,TXT_00015,13687,utf-8-sig,267,1859,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,8780,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE VIII. NOTES ON SOME NEW SPECIES OF BIRDS FOUND ON THE ISLAND OF FORMOSA ORDER II.-PASSERES. TRIBE III. DENTI ROSTRES. FAMILY I. LUSCINIDE. SUBFAMILY I.-MALURINE. Two species of birds in this subfamily, not coming under any genus described by G. R. Gray, in his Genera of Birds, for which I propose a new genus under the term Calamanthella, may be thus defined:-Bill shorter than the head, broad at the base, but compressed towards the tip; culmen gradually arched towards the tip; gonys long ",88f9f88d9b8faa5d0eea4a13a50559984dd9c1b3,en_punctuation_regex,,"Swinhoe, R.",100.0,100.0,0.0,12,112.0,title_substring_in_head,"ARTICLE VIII. NOTES ON SOME NEW SPECIES OF BIRDS FOUND ON THE ISLAND OF FORMOSA ORDER II.-PASSERES. TRIBE III. DENTI ROSTRES. FAMILY I. LUSCINIDE. SUBFAMILY I.-MALURINE. Two species of birds in this subfamily, not coming under any genus described by G. R. Gray, in his Genera of Birds, for which I propose a new genus under the term Calamanthella, may be thus defined:-Bill shorter than the head, broad at the base, but compressed towards the tip; culmen gradually arched towards the tip; gonys long ",MASTER_00015,1859,OS 1 Part 2,"Swinhoe, R.","Swinhoe, R.",Notes on some new species of birds found on the island of Formosa,1859.0,1859.0,1858-1867,"Formosa, the old name of Taiwan, <U+53F0><U+6E7E>",1.0,Zoology,Natural Sciences,Zoology,zoology,zoology,zoology,,Zoology:1.0,keep,False,metadata_match_needs_review
1859_09.txt,C:\ras_text_analysis\files_for_text_analysis\articles\1859_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,5e382ff566a064d6739bfeac5f0ac503d8875c3d,36833,35199,3298,16,387,en,0.944,False,article_candidate,article_candidate,False,,MASTER_00010,"Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow",1859,high,False,,False,False,TXT_00016,36870,utf-8-sig,769,1859,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,22544,en_lowercase_stopword_filter_custom_stopwords,"[ 231 j ARTICLE IX. SAILING DIRECTIONS FOR THE YANG-TSZE KIANG, FROM WOOSUNG TO HANKOW. BY CAPTAIN JOHN WARD, R.N., H. M. S. ""ACTÆON."" UNTIL resurveyed, buoyed, and local pilots established, this River, above the Red Buoy off Woosung, must be navigated with extreme caution, the charts, at present in use, affording a very imperfect idea of the hydrography of the south branch of the river. The constant accumulation of a very fine kind of sand having created banks, where, at the period of the last ",47657e5cba5599159172764d320bd073b4d7f0d1,en_punctuation_regex,,"Ward, J.",100.0,92.0,8.0,12,112.0,title_substring_in_head,"[ 231 j ARTICLE IX. SAILING DIRECTIONS FOR THE YANG-TSZE KIANG, FROM WOOSUNG TO HANKOW. BY CAPTAIN JOHN WARD, R.N., H. M. S. ""ACTÆON."" UNTIL resurveyed, buoyed, and local pilots established, this River, above the Red Buoy off Woosung, must be navigated with extreme caution, the charts, at present in use, affording a very imperfect idea of the hydrography of the south branch of the river. The constant accumulation of a very fine kind of sand having created banks, where, at the period of the last ",MASTER_00010,1859,OS 1 Part 2,"Ward, J.","Ward, J.","Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow",1859.0,1859.0,1858-1867,"YANG-TSZE KIANG Yangtzi River, <U+626C><U+5B50><U+6C5F>, <U+957F><U+6C5F><U+FF1B>WOOSUNG, wusong, <U+5434><U+6DDE>; HANKOW, Hankou, <U+6C49><U+53E3>",1.0,Hydrology,Natural Sciences,Hydrology,hydrology,hydrology,hydrology,,Hydrology:1.0,keep,True,
1859_10.txt,C:\ras_text_analysis\files_for_text_analysis\articles\1859_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,6e819267dbc5fab8dd343f2bc27f28f0c41bd90e,23247,22253,1872,11,190,en,0.921,False,article_candidate,article_candidate,False,,MASTER_00012,"Thermometrical observations, taken during a passage from Nagasaki to Shanghai",1859,high,False,,False,False,TXT_00017,23281,utf-8-sig,510,1859,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,14250,en_lowercase_stopword_filter_custom_stopwords,"[ 247 } THERMOMETRICAL OBSERVATIONS, TAKEN DURING A PASSAGE FROM NAGASAKI TO SHANGHAI: BY CAPT. J. FEDOROVITCH OF THE RUSSIAN STEAM-SHIP ""STRELOK."" 1859 Feb. 17 """" """" Communicated by H. I. M. Consul-general M. C. de Montigny. 18 19 8 A.M. 022100022TO0O22+ 2 P.M. 4 6 8 2 A.M. 4 6 8 2 P.M. 4 6 *0***** 12 2 A.M. 12 2 P.M. *4000* 8 10 12 ARTICLE X. N. LAT. E. LONG. 32° 36′ 129° 25′ 32 37 128 26 ·· 32 23 127 55 .. 31 19 126 31 19 31 29 124 6 REMARKS. Between Goto and Nagasaki :: Saddle Islands REAU F",4c711a616e3197514264eb4367c496a7a24c4a41,en_punctuation_regex,,"Fedorovitch, J.",100.0,60.0,40.0,12,112.0,title_substring_in_head,"[ 247 } THERMOMETRICAL OBSERVATIONS, TAKEN DURING A PASSAGE FROM NAGASAKI TO SHANGHAI: BY CAPT. J. FEDOROVITCH OF THE RUSSIAN STEAM-SHIP ""STRELOK."" 1859 Feb. 17 """" """" Communicated by H. I. M. Consul-general M. C. de Montigny. 18 19 8 A.M. 022100022TO0O22+ 2 P.M. 4 6 8 2 A.M. 4 6 8 2 P.M. 4 6 *0***** 12 2 A.M. 12 2 P.M. *4000* 8 10 12 ARTICLE X. N. LAT. E. LONG. 32° 36′ 129° 25′ 32 37 128 26 ·· 32 23 127 55 .. 31 19 126 31 19 31 29 124 6 REMARKS. Between Goto and Nagasaki :: Saddle Islands REAU F",MASTER_00012,1859,OS 1 Part 2,"Fedorovitch, J.","Fedorovitch, J.","Thermometrical observations, taken during a passage from Nagasaki to Shanghai",1859.0,1859.0,1858-1867,,1.0,Meteorology,Natural Sciences,Meteorology,meteorology,meteorology,meteorology,,Meteorology:1.0,keep,True,
1859_11.txt,C:\ras_text_analysis\files_for_text_analysis\articles\1859_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,c2a4c210128c9b9136c424ba1a726c8f8df51bee,76423,73453,6754,30,839,en,0.922,False,article_candidate,article_candidate,False,,MASTER_00022,Sketches of the Miau - tsze,1859,review,False,,False,True,TXT_00018,76793,utf-8-sig,1453,1859,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,45572,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE I. SKETCHES OF THE MIAU-TSZE. Translated for the Society, by Rev. E. C. BRIDGMAN, D.D. Notes by the Translator. Ar the present day, wild or half-civilized men appear scattered in small families, or tribes, throughout almost all Asia. In India their number has been estimated at sixteen millions. In Southeastern Asia they are probably still more numerous, and are known as Karens, Laos, Shans, &c. They are found also in some parts of China, especially in the provinces of Kwei-chau, Húnán, H",89334138fdbc5099b7ad1e7f7e479639e44aa75d,en_punctuation_regex,,"Bridgman, E. C.",100.0,100.0,0.0,12,112.0,title_substring_in_head,"ARTICLE I. SKETCHES OF THE MIAU-TSZE. Translated for the Society, by Rev. E. C. BRIDGMAN, D.D. Notes by the Translator. Ar the present day, wild or half-civilized men appear scattered in small families, or tribes, throughout almost all Asia. In India their number has been estimated at sixteen millions. In Southeastern Asia they are probably still more numerous, and are known as Karens, Laos, Shans, &c. They are found also in some parts of China, especially in the provinces of Kwei-chau, Húnán, H",MASTER_00022,1859,OS 1 Part 3,"Bridgman, E. C.","Bridgman, E. C.",Sketches of the Miau - tsze,1859.0,1859.0,1858-1867,,2.0,Ethnology | Anthropology,Anthropology and Social Customs,Ethnology | Anthropology,ethnology and anthropology,ethnology and anthropology,ethnology | anthropology,,Ethnology:0.5 | Anthropology:0.5,keep,False,metadata_match_needs_review
1860_01.txt,C:\ras_text_analysis\files_for_text_analysis\articles\1860_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,2985d853340a62ede358913d09bbeb49592de6a0,12847,12298,1128,6,103,en,0.939,False,article_candidate,article_candidate,False,,MASTER_00016,The Small Chinese Lark,1859,review_year_conflict,True,,False,True,TXT_00019,12862,utf-8-sig,243,1860,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,7774,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE II. THE SMALL CHINESE LARK. BY ROBERT SWINHOE, ESQ., H. B. M. Consulate, Amoy. Read before the Society, July 19th, 1859. ""Along the sky its music floats, ""And distant hills resound the notes."" THIS little songster, called in mandarin ""Pwan Tien-fei"" ( 天飛​) ) or ""Flying in mid-heaven,"" and in the Amoy dialect the Paw-tewah, is a great favorite among the Chinese, and is generally kept in a high cylindrically shaped cage, made of light bamboo wicker-work, with a round movable wooden bottom ",2a9e3f804b970b42ddcf4bea6f3df223297602e3,en_punctuation_regex,,"Swinhoe, R.",100.0,100.0,0.0,-12,88.0,title_substring_in_head,"ARTICLE II. THE SMALL CHINESE LARK. BY ROBERT SWINHOE, ESQ., H. B. M. Consulate, Amoy. Read before the Society, July 19th, 1859. ""Along the sky its music floats, ""And distant hills resound the notes."" THIS little songster, called in mandarin ""Pwan Tien-fei"" ( 天飛​) ) or ""Flying in mid-heaven,"" and in the Amoy dialect the Paw-tewah, is a great favorite among the Chinese, and is generally kept in a high cylindrically shaped cage, made of light bamboo wicker-work, with a round movable wooden bottom ",MASTER_00016,1859,OS 1 Part 3,"Swinhoe, R.","Swinhoe, R.",The Small Chinese Lark,1859.0,1859.0,1858-1867,,1.0,Zoology,Natural Sciences,Zoology,zoology,zoology,zoology,,Zoology:1.0,keep,False,metadata_match_needs_review
1860_02.txt,C:\ras_text_analysis\files_for_text_analysis\articles\1860_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,600615c76b50517f4f01ee9ac91ed9488bb3c0f6,20787,19775,1639,9,146,en,0.933,False,article_candidate,article_candidate,False,,MASTER_00017,On the Banishment of Criminals in China,1859,review_year_conflict,True,,False,True,TXT_00020,20834,utf-8-sig,381,1860,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,12932,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE III. ON THE BANISHMENT OF CRIMINALS IN CHINA. BY D. J. MACGOWAN, M.D. Read before the Society, September 21st, 1858. An investigation of the criminal jurisprudence of this land, which should trace its history through forty-two centuries, would prove a valuable addition to our knowledge of the Chinese, and form a chapter of no small interest in the annals of the human family. As there are now many students of this language, who from official station must necessarily give attention to poli",4b7589780f88b8d2a4f6ac486ec65e38fd877a54,en_punctuation_regex,,"Macgowan, D. J.",100.0,51.92,48.08,-12,88.0,title_substring_in_head,"ARTICLE III. ON THE BANISHMENT OF CRIMINALS IN CHINA. BY D. J. MACGOWAN, M.D. Read before the Society, September 21st, 1858. An investigation of the criminal jurisprudence of this land, which should trace its history through forty-two centuries, would prove a valuable addition to our knowledge of the Chinese, and form a chapter of no small interest in the annals of the human family. As there are now many students of this language, who from official station must necessarily give attention to poli",MASTER_00017,1859,OS 1 Part 3,"Macgowan, D. J.","Macgowan, D. J.",On the Banishment of Criminals in China,1859.0,1859.0,1858-1867,,1.0,Law,"Politics, Government, and Law",Law,law,law,law,,Law:1.0,keep,False,metadata_match_needs_review
1860_03.txt,C:\ras_text_analysis\files_for_text_analysis\articles\1860_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,ccb96adaffec969862a7097dda717937f9917596,14712,14098,1219,7,134,en,0.927,False,article_candidate,article_candidate,False,,MASTER_00018,Cotton in China,1859,review_year_conflict,True,,False,True,TXT_00021,14844,utf-8-sig,359,1860,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,8768,en_lowercase_stopword_filter_custom_stopwords,"[ 302 ] · ARTICLE IV. COTTON IN CHINA. BY D. B. ROBERTSON, ESQ., H. B. M. CONSUL AT SHANGHAI. Read before the Society, July 19th, 1859. THE cultivation of Cotton'in China dates from the earliest period, and were the subject of sufficient importance, its gradual spread from the southern and western to these northern provinces could easily be traced, and would afford interesting matter for enquiry. In Chinese it is called meen-hwa, being a compound word,-meen, to be joined, as a bud to its stem, a",348b51cd2f878489ec8a954cbbb3bddf66a59b88,en_punctuation_regex,,"Robertson, D. B.",100.0,56.25,43.75,-12,88.0,title_substring_in_head,"[ 302 ] · ARTICLE IV. COTTON IN CHINA. BY D. B. ROBERTSON, ESQ., H. B. M. CONSUL AT SHANGHAI. Read before the Society, July 19th, 1859. THE cultivation of Cotton'in China dates from the earliest period, and were the subject of sufficient importance, its gradual spread from the southern and western to these northern provinces could easily be traced, and would afford interesting matter for enquiry. In Chinese it is called meen-hwa, being a compound word,-meen, to be joined, as a bud to its stem, a",MASTER_00018,1859,OS 1 Part 3,"Robertson, D. B.","Robertson, D. B.",Cotton in China,1859.0,1859.0,1858-1867,,3.0,Agriculture | Industries | Commerce,"Natural Sciences | Economy, Trade, and Technology",Agriculture | Industries | Commerce,"agriculture, industry and trade","agriculture, industry and trade",agriculture | industry | trade,LCSH standard form,Agriculture:0.333333333333333 | Industries:0.333333333333333 | Commerce:0.333333333333333,keep,False,metadata_match_needs_review
